ev_bin,la_bin,dir_bin,xBA
108,40,-25,0.6666666666666666
86,20,-30,0.75
91,31,20,0.14285714285714285
92,-18,20,0.0
69,-3,-40,0.0
99,39,5,0.6
98,25,-15,0.4594594594594595
95,4,-35,0.7647058823529411
104,6,35,0.3333333333333333
93,13,-30,1.0
83,59,40,0.0
90,63,-5,0.0
100,47,0,0.0
89,10,-5,0.6666666666666666
79,52,30,0.125
83,70,15,0.0
106,-5,-10,1.0
83,25,-5,0.0
82,61,-15,0.0
104,23,-15,0.7777777777777778
82,-24,-45,0.4444444444444444
90,-15,-20,0.0
96,25,-15,0.22727272727272727
65,25,0,0.5
100,-17,40,0.6666666666666666
75,-15,-25,0.0
101,20,20,0.6
79,-31,-20,0.0
106,5,-10,0.7857142857142857
99,37,-25,0.4444444444444444
76,22,-30,0.6666666666666666
49,-60,75,0.0
43,-6,-40,0.0
91,27,10,0.0
82,53,15,0.0
102,15,-5,0.2972972972972973
105,-17,15,0.0
99,-9,-10,0.32
65,74,5,0.0
106,5,20,0.75
87,-5,15,0.75
101,11,5,0.9473684210526315
69,-18,-5,0.0
93,-4,15,0.5714285714285714
92,17,-15,0.75
80,54,-25,0.0
35,-63,80,1.0
103,18,-30,0.5862068965517241
64,-58,10,0.0
78,62,-10,0.0
61,-55,-30,0.0
79,-20,0,0.0
86,44,25,0.0
84,-9,-30,0.3
100,-16,-5,0.5714285714285714
24,3,10,0.0
57,57,30,0.0
107,31,-30,1.0
75,5,-5,0.42857142857142855
95,16,30,1.0
106,26,0,0.8888888888888888
64,-45,-50,0.5
64,-21,-30,0.0
81,-29,40,0.3333333333333333
63,29,-20,1.0
100,39,-5,0.0
114,16,-25,1.0
73,18,-15,0.8333333333333334
101,23,5,0.7058823529411765
77,-25,-35,0.5
44,10,-40,0.0
76,10,0,0.2
61,-16,10,0.0
81,65,15,0.0
89,45,30,0.0
97,69,15,0.0
93,54,5,0.0
45,26,-20,0.0
83,43,20,0.0
48,-27,-45,1.0
73,8,-15,0.14285714285714285
47,-10,25,0.0
83,41,-5,0.0
81,63,20,0.0
96,6,5,0.45
96,-27,0,0.0
43,-52,25,0.0
71,-64,-135,0.0
68,27,10,1.0
83,47,15,0.0
98,-2,10,0.35714285714285715
92,-9,-50,0.0
98,33,-30,0.8461538461538461
81,2,-25,0.7272727272727273
83,-15,-15,0.1111111111111111
97,3,0,0.2916666666666667
76,5,-15,0.0
104,11,5,0.8947368421052632
101,2,-10,0.68
90,-27,-50,0.5
71,-30,-30,0.0
41,-12,-5,0.0
88,10,20,1.0
62,59,10,0.0
75,0,-25,0.4
84,-17,-55,0.0
96,40,-10,0.0
47,-17,-5,0.5
42,72,20,0.0
79,-6,-20,0.0
93,15,-35,1.0
96,39,-10,0.0
90,-2,-10,0.5714285714285714
99,16,-10,0.55
76,-35,-35,0.0
94,48,-20,0.0
87,-20,-35,0.5
92,21,-15,0.3157894736842105
77,-39,15,0.0
67,-2,-35,0.2
76,-82,75,1.0
94,24,-15,0.17391304347826086
75,-14,-35,0.3333333333333333
89,-9,-15,0.1111111111111111
97,-7,0,0.3333333333333333
74,-35,-25,0.3333333333333333
98,30,-20,0.72
67,17,-20,0.0
94,-13,-30,0.3333333333333333
82,63,15,0.16666666666666666
78,20,35,1.0
98,-11,-10,0.42105263157894735
85,40,25,0.11764705882352941
58,-77,-145,0.0
102,-5,-35,0.4166666666666667
94,10,30,0.9
91,-3,-45,0.4444444444444444
69,-7,-10,0.0
73,13,-5,0.5714285714285714
86,47,-20,0.0
82,37,-5,0.0
94,22,-35,0.7142857142857143
83,39,20,0.0
72,6,-35,0.16666666666666666
92,18,25,0.6923076923076923
75,65,15,0.0
65,50,5,0.0
81,80,-15,0.0
101,-13,-30,0.6666666666666666
35,-64,-55,0.0
107,5,-20,0.35294117647058826
78,45,-15,0.0
77,-4,0,0.0
103,22,-10,0.65
93,-22,-35,0.0
108,10,-5,0.9090909090909091
37,-28,-30,0.0
80,-25,-15,0.0
100,9,-5,0.96875
108,5,-20,0.46153846153846156
97,48,5,0.0
73,34,5,0.5
53,-5,30,0.0
68,-4,25,0.3333333333333333
86,1,0,0.16666666666666666
107,29,-30,1.0
53,23,20,0.0
31,-36,-175,0.0
78,61,-10,0.0
81,32,15,0.125
104,12,15,0.6666666666666666
58,71,30,0.0
101,9,30,1.0
105,33,30,1.0
87,53,10,0.0
83,3,-40,0.0
87,69,-5,0.0
71,-12,-10,0.0
75,7,0,0.125
102,38,-15,0.14285714285714285
103,30,15,0.6
64,-36,50,0.0
86,-16,0,0.0
58,22,-25,0.0
68,81,80,0.0
94,53,10,0.125
109,22,-10,1.0
92,10,20,1.0
106,20,-25,0.5909090909090909
91,26,20,0.5714285714285714
88,55,10,0.0
107,10,5,1.0
83,38,30,0.0
76,62,35,0.0
97,6,0,0.45161290322580644
60,16,-35,0.6666666666666666
99,-10,10,0.25
64,63,20,0.0
87,42,25,0.16666666666666666
103,-5,-25,0.4444444444444444
88,-53,-50,0.0
30,-35,35,0.0
88,5,15,1.0
89,-43,25,0.0
75,64,-25,0.0
75,34,30,0.4
80,32,0,0.0
108,10,-20,0.8888888888888888
79,-17,-40,0.16666666666666666
109,14,-35,1.0
85,70,10,0.0
97,13,5,0.9545454545454546
78,-23,-25,0.0
67,0,10,0.5
74,30,-5,0.0
101,5,5,0.29411764705882354
65,16,0,0.0
88,-24,40,0.0
88,-6,-15,0.0
69,-37,-40,0.4
85,-7,-5,0.4444444444444444
92,48,5,0.0
93,3,0,0.4
63,-54,-110,0.0
71,-3,25,0.0
89,64,25,0.0
63,-4,0,0.0
92,-20,-10,0.14285714285714285
68,-70,20,1.0
98,5,-20,0.20833333333333334
83,-35,20,0.0
68,23,10,1.0
52,-48,-60,0.0
84,40,5,0.0
105,21,-10,0.64
80,5,-20,0.0
101,6,-15,0.625
93,-18,-5,0.47058823529411764
81,15,-40,1.0
94,50,0,0.0
96,49,15,0.2857142857142857
90,12,-20,0.7142857142857143
108,-9,-5,0.6666666666666666
111,4,0,1.0
84,65,0,0.0
88,9,0,0.45454545454545453
116,22,-30,1.0
52,17,0,0.0
80,-24,-20,0.0
98,41,-25,0.26666666666666666
103,5,-45,1.0
62,-68,0,0.0
117,23,15,1.0
78,68,25,0.0
105,32,-20,1.0
93,41,15,0.0
84,15,-10,1.0
97,54,-10,0.0
70,10,5,0.5
91,-5,-5,0.5555555555555556
63,5,-20,0.0
85,75,-55,0.0
89,24,30,0.8333333333333334
102,8,5,0.45
79,-9,-15,0.16666666666666666
94,31,-25,0.5454545454545454
93,-14,-15,0.0
72,56,35,1.0
102,24,0,0.6875
106,33,-10,0.5833333333333334
74,-15,-15,0.0
92,68,-40,0.0
94,9,-5,0.9642857142857143
26,-57,-90,0.0
104,12,0,0.8823529411764706
98,33,30,1.0
64,-44,-20,0.0
99,26,-40,1.0
107,10,-15,0.76
102,21,-30,0.8181818181818182
101,29,-10,0.36
113,1,-10,1.0
107,8,-35,0.625
36,-37,30,0.0
65,-50,-55,0.0
95,63,-30,0.0
87,20,-25,0.35714285714285715
90,-37,-35,0.0
85,23,-30,0.1875
76,76,-25,0.0
81,24,-25,0.14285714285714285
97,2,30,0.8333333333333334
70,13,-15,0.6
95,-6,-30,0.7916666666666666
78,58,10,0.0
108,20,0,0.9090909090909091
74,80,25,0.0
99,-4,-5,0.8461538461538461
71,-4,-40,0.14285714285714285
106,22,-25,1.0
99,27,-20,0.8
85,32,30,0.42857142857142855
75,-17,0,0.0
101,12,-30,1.0
92,-7,-30,0.6363636363636364
75,-63,-55,0.0
80,48,25,0.14285714285714285
93,4,15,0.9230769230769231
101,15,-35,1.0
97,19,-35,0.9333333333333333
97,7,35,1.0
63,-75,85,0.0
90,51,-40,0.0
99,40,10,0.3333333333333333
86,34,15,0.0
61,16,10,0.0
79,13,-15,0.2857142857142857
106,34,-15,1.0
82,60,25,0.14285714285714285
29,-26,-30,0.0
74,-13,-30,0.0
98,-16,-20,0.0
64,-18,0,0.0
82,7,-30,0.8
93,-1,-15,0.0
94,-19,0,0.0
74,-26,-15,0.0
103,13,-15,0.8888888888888888
59,-54,-65,0.0
105,16,-35,1.0
88,-26,-20,0.0
86,4,5,0.3333333333333333
83,-11,10,0.3333333333333333
86,-15,-5,0.1111111111111111
86,21,-10,0.26666666666666666
104,18,10,0.6111111111111112
74,43,-5,0.4
100,28,15,0.5
74,-40,15,0.0
99,20,-10,0.15625
93,43,-15,0.0
92,-20,-5,0.75
82,31,15,0.0
91,-5,-35,0.2222222222222222
76,-42,50,0.0
87,-31,-15,0.25
78,-31,-10,0.0
78,-34,-50,0.0
76,12,30,1.0
105,4,-15,0.47058823529411764
56,-47,-40,0.0
100,-13,-15,0.3333333333333333
108,6,-30,0.9285714285714286
87,31,-30,0.5714285714285714
82,1,15,0.75
86,-3,10,0.125
100,14,-40,1.0
87,-30,-55,0.3333333333333333
94,11,-30,0.9411764705882353
69,-16,-5,0.25
79,61,0,0.0
77,27,5,0.2
67,15,-10,1.0
100,2,-30,0.9285714285714286
92,23,-25,0.0
93,71,-50,0.0
93,-12,-5,0.6923076923076923
75,-32,-55,0.0
38,-54,25,0.0
95,24,-5,0.058823529411764705
91,-18,-35,0.2857142857142857
89,54,15,0.0
77,-37,-65,0.0
68,64,40,0.0
66,-13,5,0.0
82,24,5,0.3076923076923077
107,13,-35,1.0
88,-15,-30,0.125
93,0,5,0.4
93,-21,10,0.5
92,-2,-25,0.36363636363636365
97,-13,10,0.0
95,-14,0,0.5714285714285714
66,-16,30,0.0
103,19,-35,1.0
91,12,15,0.9230769230769231
91,-6,-10,0.5
98,5,0,0.6176470588235294
104,-4,25,1.0
76,0,-35,0.0
71,-37,20,0.0
96,7,5,0.44
64,-41,-70,0.0
48,-61,-60,0.0
98,-3,-20,0.0
72,-25,0,0.0
86,13,-25,0.8888888888888888
87,32,10,0.0
97,43,25,0.5
71,-40,30,0.0
84,7,25,0.8333333333333334
31,0,-20,0.0
97,4,15,0.75
97,-2,-35,0.4375
109,6,5,0.8333333333333334
105,0,-20,0.2631578947368421
102,-6,-30,0.9444444444444444
62,11,10,0.0
67,-45,-55,0.0
84,32,15,0.0
90,27,-30,0.42857142857142855
96,11,-40,0.8888888888888888
70,-23,-40,0.0
103,-2,15,1.0
79,51,-15,0.0
110,18,-20,0.7
96,22,-35,1.0
40,9,15,0.0
74,20,15,1.0
111,14,-20,1.0
81,8,20,0.5
85,47,15,0.0
89,-16,-30,0.2
91,56,5,0.0
87,-2,-5,0.42857142857142855
81,-9,-35,0.3
93,-12,-25,0.0
75,6,0,0.5
94,-10,15,0.0
98,0,-40,0.47058823529411764
102,25,-5,0.5217391304347826
87,54,30,0.5
97,7,5,0.55
97,-14,-10,0.38461538461538464
88,12,0,0.8333333333333334
88,45,25,0.0
106,-18,-15,0.0
105,29,-35,1.0
91,35,-30,0.2727272727272727
101,25,-20,0.8
98,43,5,0.0
106,27,-10,0.6666666666666666
89,43,25,0.0
98,21,-35,0.8461538461538461
64,46,30,1.0
83,-24,-40,0.1111111111111111
93,26,-10,0.047619047619047616
96,5,-35,0.3333333333333333
102,24,-5,0.43333333333333335
99,36,0,0.08333333333333333
84,52,35,0.0
76,39,-20,0.3333333333333333
103,30,-5,0.6666666666666666
70,-22,0,0.3333333333333333
93,-13,-5,0.3333333333333333
92,45,20,0.125
50,42,35,0.0
104,13,10,0.7727272727272727
104,38,-30,1.0
57,3,25,0.0
75,2,-20,0.0
79,16,-15,0.5714285714285714
97,36,-30,0.4444444444444444
90,51,20,0.14285714285714285
90,42,20,0.1
91,-8,-45,0.1
37,-58,-90,0.0
95,20,-35,0.9
82,42,-20,0.0
91,17,15,0.06666666666666667
80,70,15,0.0
89,63,25,0.4
87,20,30,1.0
92,10,-30,0.8235294117647058
101,17,0,0.42857142857142855
74,75,45,0.0
84,-18,5,0.14285714285714285
66,-17,-25,0.0
98,-3,20,1.0
103,39,0,0.0
105,19,-25,0.75
77,-42,20,0.0
66,-51,25,0.0
96,-20,0,0.4
81,17,-20,1.0
94,0,30,0.6666666666666666
86,-14,-35,0.3333333333333333
92,25,25,0.46153846153846156
89,6,5,0.16666666666666666
80,-11,-50,0.0
63,27,-15,0.5
30,-9,-20,0.0
71,41,-35,0.3333333333333333
87,-14,-50,0.1
95,21,-15,0.47619047619047616
76,-2,-30,0.3
96,10,-25,1.0
66,-2,-40,0.0
45,11,-25,0.0
41,-5,40,0.0
66,-27,0,0.5
85,27,-20,0.0
91,42,-15,0.0
90,-11,20,0.6666666666666666
18,-11,-35,1.0
85,7,-25,0.5454545454545454
91,-6,20,0.2
78,11,5,0.0
83,3,-5,0.625
85,-13,-20,0.08333333333333333
90,-12,0,0.38461538461538464
92,13,20,1.0
79,-10,35,0.0
91,11,-40,0.5
62,-32,-55,0.0
101,1,5,0.2857142857142857
66,35,15,0.3333333333333333
77,48,25,0.16666666666666666
90,31,-25,0.0625
94,-6,0,0.3076923076923077
92,-1,15,0.7142857142857143
77,-6,-40,0.0
70,46,-20,0.0
100,15,-20,0.5576923076923077
91,18,15,0.058823529411764705
85,23,25,0.42857142857142855
29,-24,-40,1.0
22,-2,-175,0.0
87,-10,35,0.0
85,41,10,0.0
96,24,-40,1.0
102,0,10,0.18181818181818182
86,31,-40,1.0
64,18,20,1.0
76,33,-15,0.2857142857142857
66,-19,-5,0.0
90,34,-25,0.0625
86,25,-30,0.2
106,1,-35,0.625
98,43,0,0.0
57,8,15,0.0
94,-31,-25,0.0
73,2,-20,0.0
102,20,-5,0.14705882352941177
98,-12,-35,0.16666666666666666
90,36,-15,0.05555555555555555
107,16,-10,0.6666666666666666
24,-2,30,0.0
51,-68,-115,0.5
91,70,-30,0.0
95,-16,-35,0.3333333333333333
105,5,10,0.75
99,-11,-35,0.5
103,-6,-25,0.42857142857142855
97,7,-10,0.7857142857142857
65,-76,-60,0.0
104,-2,-25,0.45454545454545453
70,-49,10,0.0
92,-20,-40,0.0
94,52,-15,0.0
82,17,25,1.0
100,24,-15,0.7027027027027027
87,62,20,0.0
84,42,10,0.0
111,24,-30,1.0
109,27,-30,1.0
106,39,5,0.5
99,-8,-30,0.6470588235294118
109,14,-15,1.0
89,-16,-20,0.15384615384615385
99,2,-30,0.7692307692307693
79,50,25,0.0
100,-1,20,0.8888888888888888
78,-30,-5,0.42857142857142855
86,47,10,0.0
94,6,-20,0.3181818181818182
63,-19,35,0.0
81,-11,0,0.0
73,-31,5,0.0
65,-48,40,0.5
29,-45,60,1.0
86,47,-30,0.0
59,-30,-45,0.0
89,63,-15,0.0
73,4,-45,0.75
58,-38,-65,0.0
73,-13,-30,0.0
48,-58,-15,0.0
95,19,15,0.1875
76,31,25,0.5714285714285714
40,-51,-40,0.0
55,48,10,0.0
100,1,10,0.5
81,33,0,0.0
80,-20,-10,0.6
96,35,0,0.047619047619047616
62,-8,-35,0.0
67,-9,-15,0.0
95,24,-10,0.08333333333333333
89,20,0,0.23076923076923078
90,50,-15,0.125
82,-19,-5,0.5714285714285714
68,15,-35,0.5
62,19,0,0.0
74,-21,-60,0.0
55,61,-35,0.0
88,60,-10,0.0
86,-3,-5,0.6666666666666666
76,-37,-15,0.0
74,-42,-60,0.0
98,4,-40,0.2222222222222222
77,18,-30,0.8333333333333334
78,10,30,0.3333333333333333
106,20,-5,0.4
103,28,5,0.9090909090909091
83,13,-30,0.8888888888888888
86,1,-35,0.2727272727272727
67,-6,25,1.0
87,-22,50,0.0
95,46,15,0.0
87,50,15,0.0
89,-31,-50,0.0
62,-13,55,0.0
91,72,-25,0.0
79,-37,55,0.0
100,-10,-35,0.5
78,26,0,0.5555555555555556
62,19,-5,0.0
98,36,-40,0.0
87,-23,-20,0.0
54,-49,-35,0.0
96,46,-35,0.5
102,9,25,1.0
83,-15,-45,0.42857142857142855
52,-17,-30,0.0
63,18,20,0.0
70,17,5,0.5
105,25,10,0.875
74,-5,-30,0.25
91,31,-30,0.0
97,-8,10,0.3076923076923077
75,48,0,0.0
102,-5,25,0.6666666666666666
93,17,-5,0.20833333333333334
89,47,35,0.3333333333333333
84,9,-10,0.6666666666666666
96,21,15,0.09523809523809523
56,-35,-150,0.0
91,13,-15,0.9375
111,5,-25,1.0
107,26,-10,0.9285714285714286
67,16,-15,0.5
86,12,-10,0.8235294117647058
87,16,5,1.0
72,-69,-135,0.0
79,-16,-30,0.16666666666666666
84,-60,-115,1.0
108,13,-20,0.8
98,6,30,0.5
97,21,-15,0.5263157894736842
94,48,10,0.0
85,40,-20,0.0
78,63,0,0.5
84,65,35,0.0
92,70,-50,0.0
102,31,-10,0.45
79,28,-20,0.14285714285714285
89,5,-25,0.5384615384615384
73,35,-15,0.6
95,10,35,1.0
29,-9,25,0.0
96,23,25,0.8
96,-30,55,1.0
89,39,15,0.0
107,39,-20,0.3333333333333333
85,-18,-25,0.2
76,38,-20,0.3333333333333333
75,-47,-50,0.0
92,17,-30,0.8571428571428571
98,-12,-5,0.5454545454545454
77,-8,-30,0.125
74,25,5,1.0
91,30,-30,0.5
106,20,-15,0.9523809523809523
83,13,5,0.42857142857142855
67,-2,-10,0.25
54,-72,-170,0.0
65,-16,15,0.0
70,-74,70,0.0
45,-33,-120,1.0
71,-41,-30,0.0
82,49,5,0.0
82,34,25,0.2
75,-20,-25,0.0
95,23,15,0.25
64,26,10,0.4
26,-26,-15,1.0
84,16,-15,1.0
103,39,-35,0.0
104,19,0,0.7368421052631579
49,51,15,0.0
84,35,-15,0.0
77,9,-15,0.2222222222222222
26,-50,10,0.0
60,29,-15,0.3333333333333333
103,24,0,0.6785714285714286
85,33,15,0.05263157894736842
75,-15,-35,0.16666666666666666
77,80,15,0.0
86,8,0,0.4
71,62,-10,0.0
96,34,-30,0.6666666666666666
86,15,15,0.9
54,-72,55,0.0
61,-46,-55,0.0
83,-4,-25,0.3333333333333333
80,-33,-40,0.4
82,25,25,0.5
39,16,-20,0.0
88,29,-40,1.0
91,-8,-30,0.85
95,1,-20,0.35294117647058826
85,10,15,0.8888888888888888
86,0,25,0.3333333333333333
91,-9,20,0.2857142857142857
93,20,5,0.2903225806451613
88,-17,-15,0.2727272727272727
84,13,-15,0.8333333333333334
100,23,-35,1.0
77,25,15,0.0
37,26,20,0.0
88,44,-40,0.3333333333333333
95,18,-15,0.7037037037037037
73,60,40,0.5
67,69,30,0.0
83,31,5,0.1
74,-31,-25,0.0
46,-67,165,0.0
59,6,-30,0.0
93,-8,0,0.3333333333333333
102,36,-30,0.6923076923076923
72,52,40,0.0
74,-27,-40,0.0
74,-70,-65,0.0
70,5,-10,0.25
66,-11,-15,0.25
67,-9,-20,0.0
100,28,-10,0.4782608695652174
78,11,20,1.0
83,37,-15,0.0
70,-3,-5,0.0
83,-15,-25,0.1
92,21,-40,1.0
91,11,20,1.0
34,-69,-30,0.0
74,30,-25,0.14285714285714285
72,41,20,0.0
77,34,0,0.0
75,34,25,0.3333333333333333
90,79,-45,0.0
107,36,-30,0.6666666666666666
107,19,-10,0.375
81,52,20,0.0
64,36,-20,0.5
83,68,0,0.0
59,-40,-55,0.3333333333333333
76,25,-30,0.5
70,-45,-45,0.0
75,1,0,0.0
102,37,10,1.0
73,-59,-115,0.0
90,10,0,0.8333333333333334
59,32,-25,0.5
106,2,-30,1.0
109,4,5,0.5
76,10,-40,0.0
20,-35,25,0.0
68,-9,30,0.0
73,-15,-15,0.0
64,43,20,1.0
66,11,-20,0.0
90,-19,-55,0.3333333333333333
87,36,-5,0.0
97,-5,30,0.25
59,-37,-165,1.0
82,65,40,0.0
41,-41,-25,0.0
92,-18,0,0.14285714285714285
49,-61,-75,0.0
102,-54,-85,0.0
83,-10,-50,0.6666666666666666
86,-44,25,0.0
93,46,25,0.0
92,17,-10,0.3888888888888889
80,32,-35,0.0
97,35,-15,0.1875
102,36,15,0.75
102,55,-20,0.0
96,9,15,0.90625
72,-1,-30,0.25
91,13,15,0.9523809523809523
68,-34,-10,0.0
74,-22,-15,0.0
75,-32,-30,0.0
78,14,0,0.6666666666666666
105,32,0,0.625
89,49,25,0.08333333333333333
97,29,-20,0.76
86,16,-15,1.0
110,6,-5,1.0
79,24,15,0.0
104,-4,-10,0.6923076923076923
95,63,20,0.0
55,84,110,0.0
69,-23,-45,0.0
100,21,10,0.3125
74,56,5,0.0
97,32,10,0.07692307692307693
81,77,-5,0.0
86,37,-10,0.0
74,-5,-25,0.16666666666666666
101,1,15,0.8571428571428571
70,-45,-20,0.0
97,24,-35,0.8181818181818182
65,-20,-15,0.3333333333333333
94,50,5,0.0
94,-9,-5,0.5
94,18,-35,0.9
81,-21,-25,0.16666666666666666
51,14,-15,0.0
92,-9,5,0.2
73,-60,-30,0.0
81,-24,-30,0.14285714285714285
20,-51,0,1.0
58,54,40,0.0
80,3,35,0.3333333333333333
95,-4,-25,0.4666666666666667
79,-59,-35,0.0
72,35,0,0.75
71,-2,-20,0.0
88,24,-30,0.0
90,6,25,0.6666666666666666
93,1,5,0.38461538461538464
54,-9,-50,0.0
95,-2,15,0.5555555555555556
78,-31,-30,0.0
99,3,0,0.6
55,-32,-50,0.0
86,51,0,0.0
80,50,-20,0.0
80,1,-5,0.42857142857142855
79,-41,-25,0.0
83,20,5,0.7333333333333333
79,57,15,0.0
81,-59,-15,0.0
62,-5,-10,0.0
106,10,-5,0.92
79,26,-15,0.3333333333333333
61,35,-25,1.0
97,14,5,1.0
105,14,0,0.6666666666666666
86,-6,-15,0.07142857142857142
91,19,-40,1.0
102,17,-30,0.7666666666666667
85,31,20,0.0
80,30,15,0.0
90,41,20,0.09090909090909091
25,8,20,0.0
86,60,15,0.125
100,14,20,0.7857142857142857
32,38,-45,0.0
30,-73,-85,0.0
84,20,-35,1.0
93,5,-15,0.3157894736842105
90,10,-25,0.9375
67,-6,-40,0.0
91,-11,-25,0.18181818181818182
94,30,-10,0.1
90,-9,-20,0.058823529411764705
74,23,-35,1.0
91,45,-25,0.0
96,1,-25,0.5714285714285714
74,1,-40,0.0
86,53,-5,0.0
68,-33,-55,0.0
88,-25,-10,0.1
103,-15,-25,0.0
108,23,-10,1.0
63,-55,25,0.0
91,-21,-25,0.0
94,-21,10,0.2
84,-20,-50,0.0
91,47,10,0.0
96,56,15,0.2
106,23,0,0.8666666666666667
64,-63,-65,0.0
102,23,15,0.7
78,57,40,0.0
101,19,5,0.8
78,59,5,0.0
102,55,-35,0.25
70,-16,-45,0.0
103,-15,-5,0.0
74,75,75,0.0
66,51,45,0.0
63,-43,-70,0.0
101,16,15,0.35
83,56,5,0.0
50,-27,40,0.0
77,79,-45,0.0
78,18,-5,1.0
64,-29,-55,0.0
71,26,-10,1.0
85,25,-35,1.0
92,-2,-20,0.0625
75,-60,-95,0.0
107,-2,20,0.6666666666666666
92,37,0,0.0
81,-14,-10,0.25
79,77,-65,0.0
68,22,30,1.0
73,20,10,0.8888888888888888
74,3,5,0.5
61,-62,170,0.0
108,12,-35,1.0
103,17,-30,0.75
112,19,-35,1.0
74,-47,10,0.0
58,-47,-65,0.0
65,-39,-40,0.0
50,-78,20,0.0
100,2,10,0.875
94,48,5,0.0
105,-2,20,0.0
83,55,-10,0.0
52,-49,75,0.0
88,34,20,0.0
107,0,-35,0.5
103,-14,-50,0.0
100,37,-20,0.36363636363636365
106,23,-10,0.76
22,8,-20,0.0
96,-20,-20,0.14285714285714285
99,-15,-45,0.0
89,-10,-55,0.0
67,-24,-50,0.0
115,17,-20,0.6666666666666666
83,56,20,0.0
71,33,10,0.0
67,36,-10,0.5
58,9,-30,0.0
76,-44,-60,0.0
73,1,20,1.0
68,-8,-5,0.75
40,-67,25,0.0
43,-65,-35,0.0
112,24,-35,1.0
92,2,-15,0.3076923076923077
73,-3,-5,0.3333333333333333
75,-69,25,1.0
69,-10,-10,0.6666666666666666
83,3,30,0.25
79,-8,-30,0.16666666666666666
99,31,10,0.5294117647058824
100,-14,-30,0.6666666666666666
100,8,-45,1.0
105,18,20,0.75
102,3,20,0.5
96,15,-5,0.5217391304347826
107,27,0,1.0
73,-74,-15,0.0
55,-46,-75,0.0
85,-4,-40,0.07692307692307693
79,9,-25,0.3333333333333333
102,25,10,0.6666666666666666
83,30,5,0.1
83,-19,0,0.2
106,12,-15,0.8387096774193549
99,-12,-35,0.6
93,52,-15,0.0
90,27,-35,0.25
81,-78,-5,0.0
98,23,10,0.38095238095238093
63,-32,-60,0.0
108,3,10,0.2
67,-48,-45,0.0
84,29,25,0.16666666666666666
53,53,-10,0.0
88,32,-45,0.0
94,4,-25,0.6071428571428571
56,-1,5,0.0
90,18,10,0.18181818181818182
79,-29,-5,0.6666666666666666
88,46,10,0.0
90,13,-15,0.875
96,-2,25,0.375
83,46,15,0.1
83,51,-10,0.0
88,-3,-35,0.18181818181818182
95,-2,25,0.42857142857142855
68,-26,-10,0.6666666666666666
65,16,10,0.25
65,-52,-55,0.0
80,-17,-35,0.2727272727272727
87,7,20,0.6666666666666666
92,28,10,0.16666666666666666
62,-30,-55,0.16666666666666666
97,-6,15,0.5
46,64,35,0.0
104,23,20,1.0
86,23,-25,0.0
83,-32,-25,0.0
77,2,10,0.0
90,37,5,0.05555555555555555
100,10,10,0.9
55,-1,10,0.0
64,-24,30,0.0
96,-1,-15,0.14285714285714285
88,-9,-5,0.5454545454545454
76,-24,-35,0.16666666666666666
103,3,30,0.0
95,38,-15,0.07142857142857142
83,20,0,0.45454545454545453
105,13,30,1.0
91,27,0,0.05
33,-56,85,1.0
66,-37,-25,0.0
66,-19,-30,0.25
52,61,5,0.0
88,-2,-40,0.1
90,54,15,0.06666666666666667
66,-22,0,0.0
80,-4,-20,0.08333333333333333
70,-40,-35,0.3333333333333333
91,21,-30,0.26666666666666666
78,31,25,0.3333333333333333
25,42,5,0.0
105,18,0,0.5714285714285714
95,-8,-30,0.5333333333333333
64,48,10,0.0
87,36,-10,0.0
93,-7,-25,0.2
96,40,-15,0.0
68,33,10,0.5
62,59,25,0.0
31,-44,-75,0.0
62,23,-25,0.6666666666666666
102,-9,-25,0.23076923076923078
86,7,-35,0.2222222222222222
95,-16,-40,0.0
82,33,-15,0.0
49,-23,-15,0.0
68,-12,30,0.0
96,48,0,0.0
92,-24,10,1.0
100,45,-10,0.0
93,-10,-30,0.6956521739130435
80,43,-15,0.0
52,-28,-25,0.0
83,22,15,0.16666666666666666
84,-10,-30,0.2857142857142857
94,-17,-10,0.1875
92,29,-5,0.0
100,33,-25,0.7916666666666666
88,35,-20,0.0
105,24,-35,1.0
94,-14,-40,0.375
75,-31,-35,0.0
88,9,-25,0.6470588235294118
75,9,-40,0.3333333333333333
104,2,-30,0.9
94,17,0,0.36363636363636365
70,26,25,1.0
95,12,-10,0.9285714285714286
90,56,15,0.0
81,12,10,0.5
67,58,25,0.0
95,-1,10,0.6
80,30,0,0.375
93,1,-35,0.2608695652173913
89,6,30,0.16666666666666666
94,28,-10,0.0
110,18,20,0.5
84,13,-25,0.6666666666666666
77,-22,-20,0.16666666666666666
91,54,15,0.0
100,48,-35,0.0
87,-18,0,0.3333333333333333
69,-49,-80,0.0
91,-5,-15,0.0
71,0,-15,0.0
78,-13,-15,0.0
88,31,-20,0.06666666666666667
91,5,-15,0.4
86,15,25,1.0
70,-17,-5,0.25
101,-9,-35,0.4444444444444444
86,13,-35,1.0
93,-31,-40,0.0
93,22,5,0.2608695652173913
92,42,5,0.0
67,46,15,0.5
94,-11,-15,0.0
84,-57,-40,1.0
82,-23,-40,0.0
81,-8,15,0.6666666666666666
89,50,0,0.0
79,-31,0,0.0
88,26,0,0.09090909090909091
87,11,-30,0.7857142857142857
68,-22,-35,0.0
102,-10,-15,0.18181818181818182
88,44,-15,0.0
95,43,-5,0.0
96,-14,-15,0.1
43,64,-15,0.0
101,11,0,0.9714285714285714
99,43,-5,0.0
83,29,-25,0.0
